learning_rate = 0.001

episode: 0, epsilon: 0.5, loss: 0, win_rate: [ 0.  0.  1.]
episode: 3636000, epsilon: 0.95, loss: 1.23523, win_rate: [ 0.31672561  0.34638716  0.33688723]
episode: 3638000, epsilon: 0.95, loss: 0.388197, win_rate: [ 0.31694698  0.3465772   0.33647582]
episode: 3640000, epsilon: 0.95, loss: 0.653681, win_rate: [ 0.31704774  0.3466761   0.33627617]
episode: 3642000, epsilon: 0.95, loss: 0.252278, win_rate: [ 0.3172372   0.34686375  0.33589904]
episode: 3644000, epsilon: 0.95, loss: 0.901487, win_rate: [ 0.3173103   0.34708092  0.33560878]
episode: 3646000, epsilon: 0.95, loss: 0.920427, win_rate: [ 0.31771015  0.34708666  0.33520318]
episode: 3648000, epsilon: 0.95, loss: 1.43528, win_rate: [ 0.31778164  0.34713279  0.33508557]
episode: 3650000, epsilon: 0.95, loss: 0.657378, win_rate: [ 0.31763788  0.34736435  0.33499777]
episode: 3652000, epsilon: 0.95, loss: 0.517942, win_rate: [ 0.31748475  0.34740561  0.33510964]
episode: 3654000, epsilon: 0.95, loss: 0.714535, win_rate: [ 0.31714729  0.3476406   0.33521211]
episode: 3656000, epsilon: 0.95, loss: 0.387509, win_rate: [ 0.31686335  0.34772854  0.33540811]
episode: 3658000, epsilon: 0.95, loss: 0.606428, win_rate: [ 0.31661192  0.34761172  0.33577636]
episode: 3660000, epsilon: 0.95, loss: 0.191761, win_rate: [ 0.31641677  0.34758533  0.3359979 ]
episode: 3662000, epsilon: 0.95, loss: 1.48564, win_rate: [ 0.31633755  0.34762748  0.33603496]
episode: 3664000, epsilon: 0.95, loss: 0.319192, win_rate: [ 0.31635783  0.34772349  0.33591868]
episode: 3666000, epsilon: 0.95, loss: 0.617457, win_rate: [ 0.31660653  0.34791959  0.33547388]
episode: 3668000, epsilon: 0.95, loss: 0.52449, win_rate: [ 0.31677788  0.34798602  0.3352361 ]
episode: 3670000, epsilon: 0.95, loss: 0.184423, win_rate: [ 0.31698049  0.34782148  0.33519803]
episode: 3672000, epsilon: 0.95, loss: 0.354619, win_rate: [ 0.31696327  0.34795728  0.33507945]
episode: 3674000, epsilon: 0.95, loss: 0.228649, win_rate: [ 0.31727404  0.34781409  0.33491187]
episode: 3676000, epsilon: 0.95, loss: 0.342016, win_rate: [ 0.31742433  0.34777643  0.33479923]
episode: 3678000, epsilon: 0.95, loss: 0.508386, win_rate: [ 0.31753192  0.34761602  0.33485205]
episode: 3680000, epsilon: 0.95, loss: 0.566622, win_rate: [ 0.31763157  0.34762585  0.33474258]
episode: 3682000, epsilon: 0.95, loss: 0.390665, win_rate: [ 0.31774551  0.34743765  0.33481684]
episode: 3684000, epsilon: 0.95, loss: 0.677799, win_rate: [ 0.3179711   0.34737311  0.33465579]
episode: 3686000, epsilon: 0.95, loss: 0.482161, win_rate: [ 0.31808969  0.34728846  0.33462186]
episode: 3688000, epsilon: 0.95, loss: 0.245151, win_rate: [ 0.31817384  0.34725879  0.33456737]
episode: 3690000, epsilon: 0.95, loss: 0.195774, win_rate: [ 0.31860885  0.34684554  0.33454561]
episode: 3692000, epsilon: 0.95, loss: 0.0935564, win_rate: [ 0.3187223   0.34674819  0.33452951]
episode: 3694000, epsilon: 0.95, loss: 0.313094, win_rate: [ 0.3183231   0.34684873  0.33482817]
episode: 3696000, epsilon: 0.95, loss: 0.0684195, win_rate: [ 0.31812593  0.34685537  0.3350187 ]
episode: 3698000, epsilon: 0.95, loss: 0.238851, win_rate: [ 0.31817516  0.34677098  0.33505386]
episode: 3700000, epsilon: 0.95, loss: 0.17114, win_rate: [ 0.31831341  0.34660827  0.33507832]
episode: 3702000, epsilon: 0.95, loss: 0.36765, win_rate: [ 0.31843902  0.34645868  0.3351023 ]
episode: 3704000, epsilon: 0.95, loss: 0.513399, win_rate: [ 0.31843962  0.34643948  0.33512091]
episode: 3706000, epsilon: 0.95, loss: 0.196761, win_rate: [ 0.31862952  0.3465323   0.33483818]
episode: 3708000, epsilon: 0.95, loss: 0.306844, win_rate: [ 0.31866674  0.34665699  0.33467628]
episode: 3710000, epsilon: 0.95, loss: 0.26648, win_rate: [ 0.31887467  0.34656978  0.33455555]
episode: 3712000, epsilon: 0.95, loss: 0.369557, win_rate: [ 0.31900321  0.34663987  0.33435691]
episode: 3714000, epsilon: 0.95, loss: 0.409805, win_rate: [ 0.31915739  0.34651707  0.33432554]
episode: 3716000, epsilon: 0.95, loss: 0.38413, win_rate: [ 0.31923926  0.34647062  0.33429012]
episode: 3718000, epsilon: 0.95, loss: 0.962126, win_rate: [ 0.31908569  0.3466819   0.33423241]
episode: 3720000, epsilon: 0.95, loss: 0.322663, win_rate: [ 0.3190531   0.34660297  0.33434393]
episode: 3722000, epsilon: 0.95, loss: 0.161749, win_rate: [ 0.31915172  0.34657051  0.33427777]
episode: 3724000, epsilon: 0.95, loss: 1.06695, win_rate: [ 0.31924411  0.34651185  0.33424404]
episode: 3726000, epsilon: 0.95, loss: 3.06368, win_rate: [ 0.31943664  0.34652944  0.33403392]
episode: 3728000, epsilon: 0.95, loss: 0.680397, win_rate: [ 0.31947667  0.34656866  0.33395468]
episode: 3730000, epsilon: 0.95, loss: 0.515449, win_rate: [ 0.31968557  0.34665936  0.33365507]
episode: 3732000, epsilon: 0.95, loss: 0.884368, win_rate: [ 0.31999862  0.34664937  0.33335201]
episode: 3734000, epsilon: 0.95, loss: 0.28027, win_rate: [ 0.3199559   0.34695151  0.33309259]
episode: 3736000, epsilon: 0.95, loss: 0.299048, win_rate: [ 0.3200961  0.3469265  0.3329774]
episode: 3738000, epsilon: 0.95, loss: 0.34689, win_rate: [ 0.32014151  0.34684308  0.33301541]
episode: 3740000, epsilon: 0.95, loss: 0.506163, win_rate: [ 0.320282    0.34681105  0.33290695]
episode: 3742000, epsilon: 0.95, loss: 0.182752, win_rate: [ 0.32046149  0.34663493  0.33290358]
episode: 3744000, epsilon: 0.95, loss: 0.704868, win_rate: [ 0.32033065  0.34661743  0.33305191]
episode: 3746000, epsilon: 0.95, loss: 0.485921, win_rate: [ 0.32051089  0.34649859  0.33299052]
episode: 3748000, epsilon: 0.95, loss: 0.406333, win_rate: [ 0.32043822  0.3464986   0.33306317]
episode: 3750000, epsilon: 0.95, loss: 0.550925, win_rate: [ 0.32045872  0.34645861  0.33308267]
episode: 3752000, epsilon: 0.95, loss: 0.18707, win_rate: [ 0.32053047  0.34658196  0.33288757]
episode: 3754000, epsilon: 0.95, loss: 0.27413, win_rate: [ 0.3204948   0.34654194  0.33296326]
episode: 3756000, epsilon: 0.95, loss: 0.330924, win_rate: [ 0.32052219  0.34636583  0.33311198]
episode: 3758000, epsilon: 0.95, loss: 0.469473, win_rate: [ 0.32062666  0.34632036  0.33305297]
episode: 3760000, epsilon: 0.95, loss: 0.382013, win_rate: [ 0.32066031  0.34629098  0.33304872]
episode: 3762000, epsilon: 0.95, loss: 0.253626, win_rate: [ 0.32064     0.34624677  0.33311323]
episode: 3764000, epsilon: 0.95, loss: 0.249692, win_rate: [ 0.32056697  0.34650626  0.33292677]
episode: 3766000, epsilon: 0.95, loss: 0.915858, win_rate: [ 0.32081458  0.34641599  0.33276943]
episode: 3768000, epsilon: 0.95, loss: 0.192491, win_rate: [ 0.32080477  0.34651363  0.33268159]
episode: 3770000, epsilon: 0.95, loss: 1.28866, win_rate: [ 0.32079511  0.34653946  0.33266543]
episode: 3772000, epsilon: 0.95, loss: 0.533853, win_rate: [ 0.32094     0.34656123  0.33249878]
episode: 3774000, epsilon: 0.95, loss: 0.570253, win_rate: [ 0.32092949  0.34659363  0.33247689]
episode: 3776000, epsilon: 0.95, loss: 1.34036, win_rate: [ 0.32099159  0.34645889  0.33254952]
episode: 3778000, epsilon: 0.95, loss: 0.730105, win_rate: [ 0.32109956  0.34648077  0.33241967]
episode: 3780000, epsilon: 0.95, loss: 0.425886, win_rate: [ 0.32116314  0.34659519  0.33224167]
episode: 3782000, epsilon: 0.95, loss: 0.429714, win_rate: [ 0.32122936  0.34659452  0.33217613]
episode: 3784000, epsilon: 0.95, loss: 0.371389, win_rate: [ 0.32125943  0.34657272  0.33216784]
episode: 3786000, epsilon: 0.95, loss: 1.07369, win_rate: [ 0.32123664  0.34666662  0.33209674]
episode: 3788000, epsilon: 0.95, loss: 1.18837, win_rate: [ 0.32129402  0.34666546  0.33204051]
episode: 3790000, epsilon: 0.95, loss: 0.789674, win_rate: [ 0.32145406  0.34661949  0.33192644]
episode: 3792000, epsilon: 0.95, loss: 0.482494, win_rate: [ 0.32136534  0.34676594  0.33186873]
episode: 3794000, epsilon: 0.95, loss: 0.283672, win_rate: [ 0.32146489  0.34685936  0.33167574]
episode: 3796000, epsilon: 0.95, loss: 0.491541, win_rate: [ 0.32164418  0.34688058  0.33147523]
episode: 3798000, epsilon: 0.95, loss: 0.36222, win_rate: [ 0.32177073  0.34696863  0.33126063]
episode: 3800000, epsilon: 0.95, loss: 0.588975, win_rate: [ 0.32164559  0.34706218  0.33129223]
episode: 3802000, epsilon: 0.95, loss: 0.605568, win_rate: [ 0.32167443  0.34708494  0.33124063]
episode: 3804000, epsilon: 0.95, loss: 0.661508, win_rate: [ 0.32173578  0.34701531  0.33124891]
episode: 3806000, epsilon: 0.95, loss: 0.411368, win_rate: [ 0.32181921  0.34706423  0.33111656]
episode: 3808000, epsilon: 0.95, loss: 0.384633, win_rate: [ 0.3217522   0.34704433  0.33120347]
episode: 3810000, epsilon: 0.95, loss: 0.196501, win_rate: [ 0.32173445  0.34702469  0.33124087]
episode: 3812000, epsilon: 0.95, loss: 0.995464, win_rate: [ 0.32173935  0.34705017  0.33121048]
episode: 3814000, epsilon: 0.95, loss: 0.187129, win_rate: [ 0.32184611  0.34710081  0.33105309]
episode: 3816000, epsilon: 0.95, loss: 0.646016, win_rate: [ 0.32179329  0.3472046   0.33100212]
episode: 3818000, epsilon: 0.95, loss: 0.387316, win_rate: [ 0.32197069  0.34714985  0.33087946]
episode: 3820000, epsilon: 0.95, loss: 0.172504, win_rate: [ 0.32197712  0.34721141  0.33081147]
episode: 3822000, epsilon: 0.95, loss: 1.58007, win_rate: [ 0.32200521  0.34728774  0.33070705]
episode: 3824000, epsilon: 0.95, loss: 0.237275, win_rate: [ 0.32217185  0.34726745  0.33056071]
episode: 3826000, epsilon: 0.95, loss: 0.785912, win_rate: [ 0.3223211   0.34724127  0.33043764]
episode: 3828000, epsilon: 0.95, loss: 0.651513, win_rate: [ 0.32227646  0.34716967  0.33055387]
episode: 3830000, epsilon: 0.95, loss: 0.143759, win_rate: [ 0.32222024  0.34718683  0.33059294]
episode: 3832000, epsilon: 0.95, loss: 0.18596, win_rate: [ 0.32230023  0.34714654  0.33055322]
episode: 3834000, epsilon: 0.95, loss: 0.257139, win_rate: [ 0.32234335  0.34708579  0.33057087]
episode: 3836000, epsilon: 0.95, loss: 1.72996, win_rate: [ 0.32237106  0.34718647  0.33044247]
episode: 3838000, epsilon: 0.95, loss: 1.75366, win_rate: [ 0.32237774  0.34713211  0.33049015]
episode: 3840000, epsilon: 0.95, loss: 0.853608, win_rate: [ 0.32240493  0.34723721  0.33035785]
episode: 3842000, epsilon: 0.95, loss: 1.02555, win_rate: [ 0.32255461  0.3471832   0.33026219]
episode: 3844000, epsilon: 0.95, loss: 0.608207, win_rate: [ 0.32282755  0.34705132  0.33012113]
episode: 3846000, epsilon: 0.95, loss: 0.423019, win_rate: [ 0.32299618  0.34694986  0.33005396]
episode: 3848000, epsilon: 0.95, loss: 1.56433, win_rate: [ 0.32295309  0.34699326  0.33005365]
episode: 3850000, epsilon: 0.9001210000000035, loss: 0.528687, win_rate: [ 0.32291622  0.34707901  0.33000477]
episode: 3852000, epsilon: 0.9029740000000855, loss: 0.492906, win_rate: [ 0.32288545  0.34713822  0.32997634]
episode: 3854000, epsilon: 0.9058220000001674, loss: 0.619025, win_rate: [ 0.3228409   0.34717699  0.32998212]
episode: 3856000, epsilon: 0.9086960000002501, loss: 1.41695, win_rate: [ 0.32292606  0.34725464  0.3298193 ]
episode: 3858000, epsilon: 0.911546000000332, loss: 0.330011, win_rate: [ 0.32285105  0.34735657  0.32979237]
episode: 3860000, epsilon: 0.9144210000004147, loss: 1.62669, win_rate: [ 0.3228991   0.34733792  0.32976297]
episode: 3862000, epsilon: 0.9172870000004971, loss: 0.341688, win_rate: [ 0.32284994  0.3474355   0.32971456]
episode: 3864000, epsilon: 0.9201550000005796, loss: 0.264278, win_rate: [ 0.32272439  0.34746333  0.32981228]
episode: 3866000, epsilon: 0.9230110000006617, loss: 0.952938, win_rate: [ 0.32266852  0.34743894  0.32989254]
episode: 3868000, epsilon: 0.9258870000007444, loss: 0.80595, win_rate: [ 0.32254804  0.34750993  0.32994204]
episode: 3870000, epsilon: 0.9287560000008269, loss: 0.885254, win_rate: [ 0.32249643  0.34757203  0.32993154]
episode: 3872000, epsilon: 0.9316060000009089, loss: 0.48532, win_rate: [ 0.32247494  0.34751519  0.33000987]
episode: 3874000, epsilon: 0.9344480000009906, loss: 0.833228, win_rate: [ 0.32249914  0.34756324  0.32993762]
episode: 3876000, epsilon: 0.9372840000010721, loss: 0.372839, win_rate: [ 0.32253106  0.34756822  0.32990072]
episode: 3878000, epsilon: 0.9401220000011538, loss: 2.74371, win_rate: [ 0.32259174  0.3475467   0.32986156]
episode: 3880000, epsilon: 0.9429530000012352, loss: 0.366009, win_rate: [ 0.32254915  0.34772014  0.32973071]
episode: 3882000, epsilon: 0.9458110000013173, loss: 1.21003, win_rate: [ 0.32259863  0.34774255  0.32965882]
episode: 3884000, epsilon: 0.9486860000014, loss: 1.22728, win_rate: [ 0.3225851   0.34778555  0.32962935]
episode: 3886000, epsilon: 0.95, loss: 0.287087, win_rate: [ 0.32261056  0.34773744  0.329652  ]
episode: 3888000, epsilon: 0.95, loss: 0.169799, win_rate: [ 0.32269762  0.34768467  0.32961771]
episode: 3890000, epsilon: 0.95, loss: 0.712751, win_rate: [ 0.32268122  0.3476709   0.32964787]
episode: 3892000, epsilon: 0.95, loss: 0.599303, win_rate: [ 0.32273642  0.34762411  0.32963947]
episode: 3894000, epsilon: 0.95, loss: 0.858827, win_rate: [ 0.32276314  0.34763617  0.32960069]
episode: 3896000, epsilon: 0.95, loss: 1.5628, win_rate: [ 0.32268858  0.34771882  0.3295926 ]
episode: 3898000, epsilon: 0.95, loss: 0.351096, win_rate: [ 0.32277055  0.34772274  0.32950671]
episode: 3900000, epsilon: 0.95, loss: 0.384294, win_rate: [ 0.32274169  0.34772163  0.32953668]
episode: 3902000, epsilon: 0.95, loss: 0.469162, win_rate: [ 0.32282009  0.34768819  0.32949172]
episode: 3904000, epsilon: 0.95, loss: 0.380198, win_rate: [ 0.32283088  0.34770458  0.32946453]
episode: 3906000, epsilon: 0.95, loss: 0.527842, win_rate: [ 0.32277753  0.34765432  0.32956815]
episode: 3908000, epsilon: 0.95, loss: 0.337254, win_rate: [ 0.3227198   0.34771974  0.32956047]
episode: 3910000, epsilon: 0.95, loss: 0.0928573, win_rate: [ 0.32272604  0.34765037  0.32962359]
episode: 3912000, epsilon: 0.95, loss: 0.574734, win_rate: [ 0.3227298   0.34754527  0.32972493]
episode: 3914000, epsilon: 0.95, loss: 0.21498, win_rate: [ 0.32275043  0.34743394  0.32981563]
episode: 3916000, epsilon: 0.95, loss: 0.0847213, win_rate: [ 0.32272038  0.34732849  0.32995113]
episode: 3918000, epsilon: 0.95, loss: 0.543173, win_rate: [ 0.32263559  0.34725515  0.33010926]
episode: 3920000, epsilon: 0.95, loss: 0.25999, win_rate: [ 0.32263257  0.34721584  0.33015159]
episode: 3922000, epsilon: 0.95, loss: 0.429531, win_rate: [ 0.32262957  0.34711529  0.33025514]
episode: 3924000, epsilon: 0.95, loss: 0.237469, win_rate: [ 0.32256999  0.34702277  0.33040724]
episode: 3926000, epsilon: 0.95, loss: 0.375143, win_rate: [ 0.32252506  0.34699919  0.33047575]
episode: 3928000, epsilon: 0.95, loss: 0.455602, win_rate: [ 0.32251093  0.34698751  0.33050156]
episode: 3930000, epsilon: 0.95, loss: 0.47925, win_rate: [ 0.32242948  0.3469271   0.33064342]
episode: 3932000, epsilon: 0.95, loss: 0.266499, win_rate: [ 0.32236036  0.3469691   0.33067053]
episode: 3934000, epsilon: 0.95, loss: 0.124076, win_rate: [ 0.3223587   0.34692547  0.33071583]
episode: 3936000, epsilon: 0.95, loss: 0.550329, win_rate: [ 0.32241899  0.34693269  0.33064832]
episode: 3938000, epsilon: 0.95, loss: 0.407317, win_rate: [ 0.32248328  0.34687592  0.3306408 ]
episode: 3940000, epsilon: 0.95, loss: 0.267033, win_rate: [ 0.32252654  0.34672421  0.33074925]
episode: 3942000, epsilon: 0.95, loss: 0.60945, win_rate: [ 0.32245628  0.34672998  0.33081373]
episode: 3944000, epsilon: 0.95, loss: 0.573792, win_rate: [ 0.32243396  0.34672219  0.33084385]
episode: 3946000, epsilon: 0.95, loss: 0.242482, win_rate: [ 0.32240286  0.34676155  0.33083558]
episode: 3948000, epsilon: 0.95, loss: 0.179187, win_rate: [ 0.32243455  0.34663539  0.33093006]
episode: 3950000, epsilon: 0.95, loss: 0.311306, win_rate: [ 0.32238151  0.34658367  0.33103482]
episode: 3952000, epsilon: 0.95, loss: 0.210384, win_rate: [ 0.32237761  0.3464926   0.3311298 ]
episode: 3954000, epsilon: 0.95, loss: 0.438513, win_rate: [ 0.32238916  0.34646179  0.33114905]
episode: 3956000, epsilon: 0.95, loss: 0.286683, win_rate: [ 0.32242473  0.34641371  0.33116155]
episode: 3958000, epsilon: 0.95, loss: 0.122913, win_rate: [ 0.3225517   0.34628309  0.33116522]
episode: 3960000, epsilon: 0.95, loss: 0.359964, win_rate: [ 0.32256452  0.3461862   0.33124928]
episode: 3962000, epsilon: 0.95, loss: 0.417622, win_rate: [ 0.32262051  0.34612046  0.33125902]
episode: 3964000, epsilon: 0.95, loss: 0.261527, win_rate: [ 0.32269111  0.34615012  0.33115877]
episode: 3966000, epsilon: 0.95, loss: 0.0918692, win_rate: [ 0.32279544  0.34605505  0.3311495 ]
episode: 3968000, epsilon: 0.95, loss: 1.11688, win_rate: [ 0.32285401  0.34599499  0.331151  ]
episode: 3970000, epsilon: 0.95, loss: 0.293865, win_rate: [ 0.3229525   0.34591416  0.33113334]
episode: 3972000, epsilon: 0.95, loss: 0.198324, win_rate: [ 0.32316457  0.34577257  0.33106286]
episode: 3974000, epsilon: 0.95, loss: 0.334951, win_rate: [ 0.32317864  0.34574822  0.33107314]
episode: 3976000, epsilon: 0.95, loss: 0.254717, win_rate: [ 0.32316109  0.34566104  0.33117788]
episode: 3978000, epsilon: 0.95, loss: 0.557566, win_rate: [ 0.32307255  0.34558505  0.3313424 ]
episode: 3980000, epsilon: 0.95, loss: 0.197607, win_rate: [ 0.32301391  0.34556178  0.33142431]
episode: 3982000, epsilon: 0.95, loss: 0.0861723, win_rate: [ 0.32292257  0.34551173  0.3315657 ]
episode: 3984000, epsilon: 0.95, loss: 0.0195285, win_rate: [ 0.32282371  0.34553234  0.33164394]
episode: 3986000, epsilon: 0.95, loss: 0.162658, win_rate: [ 0.32281827  0.34547666  0.33170508]
episode: 3988000, epsilon: 0.95, loss: 0.343277, win_rate: [ 0.32280876  0.34548905  0.33170219]
episode: 3990000, epsilon: 0.95, loss: 0.168792, win_rate: [ 0.3227973   0.34549929  0.3317034 ]
episode: 3992000, epsilon: 0.95, loss: 0.164166, win_rate: [ 0.32286926  0.34537328  0.33175746]
episode: 3994000, epsilon: 0.95, loss: 0.0560378, win_rate: [ 0.32297708  0.34528068  0.33174224]
episode: 3996000, epsilon: 0.95, loss: 0.638973, win_rate: [ 0.32303766  0.3452493   0.33171304]
episode: 3998000, epsilon: 0.95, loss: 0.23694, win_rate: [ 0.32302144  0.34520011  0.33177845]
episode: 4000000, epsilon: 0.95, loss: 0.37292, win_rate: [ 0.32305135  0.34517531  0.33177334]
episode: 4002000, epsilon: 0.95, loss: 0.346717, win_rate: [ 0.32304717  0.34520648  0.33174635]
episode: 4004000, epsilon: 0.95, loss: 0.154189, win_rate: [ 0.32314023  0.34517193  0.33168783]
episode: 4006000, epsilon: 0.95, loss: 0.472159, win_rate: [ 0.3231713   0.34510011  0.33172859]
episode: 4008000, epsilon: 0.95, loss: 0.503213, win_rate: [ 0.32327692  0.34504263  0.33168045]
episode: 4010000, epsilon: 0.95, loss: 0.130262, win_rate: [ 0.32331701  0.34497383  0.33170915]
episode: 4012000, epsilon: 0.95, loss: 0.22122, win_rate: [ 0.32332749  0.34492706  0.33174545]
episode: 4014000, epsilon: 0.95, loss: 0.164045, win_rate: [ 0.3234235   0.34479699  0.33177951]
episode: 4016000, epsilon: 0.95, loss: 0.233695, win_rate: [ 0.32348968  0.34477453  0.33173579]
episode: 4018000, epsilon: 0.95, loss: 0.261876, win_rate: [ 0.32354378  0.34476188  0.33169434]
episode: 4020000, epsilon: 0.95, loss: 0.746094, win_rate: [ 0.3235513   0.34471857  0.33173013]
episode: 4022000, epsilon: 0.95, loss: 0.388524, win_rate: [ 0.32355302  0.34476179  0.33168519]
episode: 4024000, epsilon: 0.95, loss: 0.179771, win_rate: [ 0.32367495  0.34469591  0.33162914]
episode: 4026000, epsilon: 0.95, loss: 0.121673, win_rate: [ 0.32371802  0.34473889  0.3315431 ]
episode: 4028000, epsilon: 0.95, loss: 0.213643, win_rate: [ 0.3237134  0.3446698  0.3316168]
episode: 4030000, epsilon: 0.95, loss: 0.575007, win_rate: [ 0.32377863  0.34466539  0.33155598]
episode: 4032000, epsilon: 0.95, loss: 0.616394, win_rate: [ 0.32377195  0.34465913  0.33156893]
episode: 4034000, epsilon: 0.95, loss: 0.34471, win_rate: [ 0.32381587  0.34464729  0.33153683]
episode: 4036000, epsilon: 0.95, loss: 0.100834, win_rate: [ 0.3238035   0.34460757  0.33158893]
episode: 4038000, epsilon: 0.95, loss: 0.399319, win_rate: [ 0.32385256  0.34456256  0.33158489]
episode: 4040000, epsilon: 0.95, loss: 0.189241, win_rate: [ 0.32391792  0.34452714  0.33155494]
episode: 4042000, epsilon: 0.95, loss: 1.22733, win_rate: [ 0.32396435  0.34449567  0.33153998]
episode: 4044000, epsilon: 0.95, loss: 0.455265, win_rate: [ 0.3239994   0.34448834  0.33151226]
episode: 4046000, epsilon: 0.95, loss: 0.193954, win_rate: [ 0.32411296  0.34443527  0.33145177]
episode: 4048000, epsilon: 0.95, loss: 0.234756, win_rate: [ 0.32422569  0.34436434  0.33140998]
episode: 4050000, epsilon: 0.95, loss: 0.106849, win_rate: [ 0.32432305  0.3442721   0.33140485]
episode: 4052000, epsilon: 0.95, loss: 0.285478, win_rate: [ 0.32438891  0.34417329  0.33143781]
episode: 4054000, epsilon: 0.95, loss: 0.119722, win_rate: [ 0.32439472  0.34416003  0.33144525]
episode: 4056000, epsilon: 0.95, loss: 0.354338, win_rate: [ 0.32433395  0.34416665  0.3314994 ]
episode: 4058000, epsilon: 0.95, loss: 0.23798, win_rate: [ 0.32431304  0.34406211  0.33162485]
episode: 4060000, epsilon: 0.95, loss: 0.23948, win_rate: [ 0.32431906  0.34397974  0.33170119]
episode: 4062000, epsilon: 0.95, loss: 0.13573, win_rate: [ 0.32429302  0.34395135  0.33175564]
episode: 4064000, epsilon: 0.95, loss: 0.874998, win_rate: [ 0.32432212  0.34395506  0.33172282]
episode: 4066000, epsilon: 0.95, loss: 0.293951, win_rate: [ 0.32437222  0.34390752  0.33172026]
episode: 4068000, epsilon: 0.95, loss: 0.470567, win_rate: [ 0.32448182  0.34379165  0.33172653]
episode: 4070000, epsilon: 0.95, loss: 0.673242, win_rate: [ 0.32457311  0.34376782  0.33165907]
episode: 4072000, epsilon: 0.95, loss: 0.429041, win_rate: [ 0.32463055  0.34372492  0.33164453]
episode: 4074000, epsilon: 0.95, loss: 0.616201, win_rate: [ 0.32463532  0.34372414  0.33164054]
episode: 4076000, epsilon: 0.95, loss: 0.393219, win_rate: [ 0.32466089  0.34369906  0.33164005]
episode: 4078000, epsilon: 0.95, loss: 0.173835, win_rate: [ 0.32475895  0.34361013  0.33163091]
episode: 4080000, epsilon: 0.95, loss: 0.731535, win_rate: [ 0.32483737  0.34354251  0.33162012]
episode: 4082000, epsilon: 0.95, loss: 0.513449, win_rate: [ 0.32486198  0.34347364  0.33166438]
episode: 4084000, epsilon: 0.95, loss: 0.149751, win_rate: [ 0.3248265   0.34344633  0.33172717]
episode: 4086000, epsilon: 0.95, loss: 0.139409, win_rate: [ 0.32486975  0.34341238  0.33171786]
episode: 4088000, epsilon: 0.95, loss: 0.260059, win_rate: [ 0.3248838   0.34340078  0.33171542]
episode: 4090000, epsilon: 0.95, loss: 0.32161, win_rate: [ 0.32491131  0.34336552  0.33172317]
episode: 4092000, epsilon: 0.95, loss: 0.823455, win_rate: [ 0.32498425  0.34328151  0.33173424]
episode: 4094000, epsilon: 0.95, loss: 0.315178, win_rate: [ 0.32498935  0.34321491  0.33179574]
episode: 4096000, epsilon: 0.95, loss: 0.414646, win_rate: [ 0.32501456  0.34310345  0.33188199]
episode: 4098000, epsilon: 0.95, loss: 0.134914, win_rate: [ 0.32508307  0.34306966  0.33184727]
episode: 4100000, epsilon: 0.95, loss: 0.158995, win_rate: [ 0.32505112  0.34308443  0.33186445]
episode: 4102000, epsilon: 0.95, loss: 0.333489, win_rate: [ 0.32514896  0.34301438  0.33183666]
episode: 4104000, epsilon: 0.95, loss: 0.262297, win_rate: [ 0.32519648  0.34295142  0.3318521 ]
episode: 4106000, epsilon: 0.95, loss: 0.272448, win_rate: [ 0.32519088  0.34294663  0.33186249]
episode: 4108000, epsilon: 0.95, loss: 0.335534, win_rate: [ 0.32522644  0.34293694  0.33183663]
episode: 4110000, epsilon: 0.95, loss: 0.183172, win_rate: [ 0.32528471  0.34293386  0.33178142]
episode: 4112000, epsilon: 0.95, loss: 0.114166, win_rate: [ 0.32535895  0.34281317  0.33182789]
episode: 4114000, epsilon: 0.95, loss: 0.166143, win_rate: [ 0.32534149  0.34275188  0.33190663]
episode: 4116000, epsilon: 0.95, loss: 0.277588, win_rate: [ 0.32531603  0.34275756  0.33192641]
episode: 4118000, epsilon: 0.95, loss: 0.771586, win_rate: [ 0.32532148  0.34276158  0.33191694]
episode: 4120000, epsilon: 0.95, loss: 0.108581, win_rate: [ 0.32535593  0.34273009  0.33191398]
episode: 4122000, epsilon: 0.95, loss: 0.130069, win_rate: [ 0.3253998   0.34272131  0.33187889]
episode: 4124000, epsilon: 0.95, loss: 0.115153, win_rate: [ 0.32544499  0.34267413  0.33188088]
episode: 4126000, epsilon: 0.95, loss: 0.21535, win_rate: [ 0.3254867   0.34272469  0.33178861]
episode: 4128000, epsilon: 0.95, loss: 0.103483, win_rate: [ 0.32544375  0.34271601  0.33184024]
episode: 4130000, epsilon: 0.95, loss: 0.240673, win_rate: [ 0.32541853  0.34276612  0.33181535]
episode: 4132000, epsilon: 0.95, loss: 0.111767, win_rate: [ 0.32537923  0.34275895  0.33186182]
episode: 4134000, epsilon: 0.95, loss: 0.53847, win_rate: [ 0.32530075  0.34275971  0.33193954]
episode: 4136000, epsilon: 0.95, loss: 0.177294, win_rate: [ 0.32524634  0.34275732  0.33199633]
episode: 4138000, epsilon: 0.95, loss: 0.391633, win_rate: [ 0.32523773  0.34276592  0.33199634]
episode: 4140000, epsilon: 0.95, loss: 0.412125, win_rate: [ 0.32527918  0.34273853  0.33198229]
episode: 4142000, epsilon: 0.95, loss: 0.108575, win_rate: [ 0.32538423  0.34268015  0.33193562]
episode: 4144000, epsilon: 0.95, loss: 0.141079, win_rate: [ 0.32542185  0.34266872  0.33190942]
